,response,distributions,probable_topic,topic_probability
109,"['grateful', 'daughter', 'lucky', 'teaching', 'elementary', 'online', 'continue', 'worry', 'colleague', 'still', 'teaching', 'person', 'friend', 'teacher', 'stress', 'leave', 'madness']","[(0, 0.053973645), (1, 0.017928336), (2, 0.69697917), (3, 0.23111881)]",,
110,"['online', 'history', 'course', 'architecture', 'islamic', 'world', 'arth:2120', 'professor', '--page', ""qur'an"", 'surah', 'title', 'surah', 'kufic', 'script', 'century']","[(0, 0.11342288), (1, 0.040327046), (2, 0.326488), (3, 0.5197621)]",,
111,"['social', 'get', 'since', 'covid', 'start', 'geek', 'online']","[(0, 0.32443187), (1, 0.030729162), (2, 0.24878407), (3, 0.39605492)]",,
112,"['covid', 'study', 'online', 'learning', 'stress', 'fewer', 'case', 'school', 'protocol', 'stress', 'loneliness', 'problem', 'increase', 'online', 'learning', 'covid19', 'pandemic']","[(0, 0.1662149), (1, 0.015754314), (2, 0.4931879), (3, 0.3248429)]",,
113,"['comic_strip', 'least', 'month', 'chinese', 'taking', 'mandarin', 'class', 'online', 'mistake', 'baking', 'bread', 'toasting', 'toast', 'teacher', 'ask']","[(0, 0.08642826), (1, 0.030729162), (2, 0.4867831), (3, 0.39605948)]",,
114,"['collegiate', 'teacher', 'action', 'video', 'professor', 'cypress', 'college', 'belittle', 'student', 'online', 'class', 'argument', 'subjunctive', 'thought', 'student', 'argument', 'teacher', 'would', 'police', 'attack']","[(0, 0.05042503), (1, 0.0179283), (2, 0.684405), (3, 0.24724163)]",,
115,"['first', 'miss', 'assignment', 'college', 'career', 'cause', 'literally', 'messaging', 'review', 'submit', 'screenshots', 'attempt', 'reach', 'though', 'consider', 'invalid', 'assigning', 'online', 'group', 'pandemic']","[(0, 0.11342288), (1, 0.040327046), (2, 0.326488), (3, 0.5197621)]",,
116,"['president', 'magufuli', 'stop', 'release', 'covid19', 'saying', 'fuel', 'public', 'panic', 'declare', 'tanzania', 'covid-19-free', 'regulation', 'introduce', 'control', 'post', 'pandemic', 'online', 'doctor', 'gag', 'herbal', 'remedy', 'promote']","[(0, 0.11342287), (1, 0.040327042), (2, 0.32648796), (3, 0.5197621)]",,
117,"['big', 'college', 'pay', 'online', 'program', 'homework']","[(0, 0.11342288), (1, 0.040327046), (2, 0.326488), (3, 0.5197621)]",,
118,"['burger', 'complain', 'online', 'class', 'normal', 'university', 'staff', 'logon', 'parhaany']","[(0, 0.08642829), (1, 0.030729165), (2, 0.24878432), (3, 0.6340582)]",,
119,"['cancel', '/postponeing', 'madhyamik', 'exam', 'student', 'covid', 'decision', 'favour', 'student', 'ready', 'offline', 'exam', 'either', 'cancel', 'online', 'cancelwbboardexams2021']","[(0, 0.18931966), (1, 0.017928325), (2, 0.367558), (3, 0.42519403)]",,
120,"['online', 'class', 'finish', 'literally', 'second', 'finish', 'teacher', 'close', 'scare']","[(0, 0.08642826), (1, 0.030729162), (2, 0.4867831), (3, 0.3960595)]",,
121,"['start', 'anything', 'teacher', 'complain', 'connect', 'online', 'student', 'intimidate', 'uninviting', 'personality']","[(0, 0.06981302), (1, 0.024821596), (2, 0.56639725), (3, 0.33896813)]",,
122,"['working', 'theater', 'turn', 'story', 'miss', 'project', 'remember', 'yorkers', 'covid-19', 'theater', 'event', 'online', 'performance']","[(0, 0.11342287), (1, 0.040327042), (2, 0.32648796), (3, 0.5197621)]",,
123,"['folha', 'online', 'quarentena', 'evitado', 'cerca', 'mortes', 'provocadas', 'covid-19']","[(0, 0.11342288), (1, 0.040327046), (2, 0.326488), (3, 0.5197621)]",,
124,"['check', 'death', 'indian', 'owe', 'covid', 'distribute', 'online', 'high', 'bidder', 'extremely', 'disturb', 'uncouth']","[(0, 0.32443187), (1, 0.030729162), (2, 0.24878407), (3, 0.3960549)]",,
125,"['online', 'school', 'brutal', 'years', 'try', 'college', 'course', 'online', 'senior', 'terrible']","[(0, 0.06981307), (1, 0.024821596), (2, 0.39319175), (3, 0.5121736)]",,
126,"['kriegt', '1.mai', 'keiner', 'gerät', 'leipzig', 'immer', 'zwischen', 'fronten', 'entweder', 'kriegst', 'nazi', 'mappe', 'polizei', 'online', 'gerne']","[(0, 0.11342288), (1, 0.040327046), (2, 0.326488), (3, 0.5197621)]",,
127,"['order', 'online', 'covid', 'stuff', 'avoid', 'store', 'probably', 'cancel', 'order', 'article', 'instead']","[(0, 0.3244319), (1, 0.030729162), (2, 0.24878407), (3, 0.39605492)]",,
128,"['completely', 'zoning', 'middle', 'class', 'coming', 'teacher', 'yelling', 'online', 'class']","[(0, 0.08642826), (1, 0.030729162), (2, 0.4867831), (3, 0.3960595)]",,
129,"['escúchenme', 'tall', 'online', 'conversación', 'covid', 'acuerdan', 'estar', 'otras', 'persona', 'conversar', 'parte', 'parecer', 'interesado', 'creepy', 'tall', 'temas', 'apropiados', 'gente', 'tiktok']","[(0, 0.32443187), (1, 0.030729162), (2, 0.24878407), (3, 0.39605492)]",,
130,"['covid-19-stationen', 'interessiert', 'charite', 'anschauen', 'helfen', 'still', 'bescheiden', 'masken', 'obdachlose', 'spenden', 'benachteiligten', 'kindern', 'online', 'nachhilfe', 'geben', 'stiftung', 'traumatisierte', 'pflegende', 'gründen', 'medien']","[(0, 0.11342287), (1, 0.040327042), (2, 0.32648796), (3, 0.51976216)]",,
131,"['online', 'class-', 'making', 'sniff', 'times', 'sorry', ""ma'am"", 'could', 'attend', 'yesterday', 'school', 'covid', 'offline', 'class', ""ma'am"", 'constant', 'bleed', 'hospital', 'tvfnightout']","[(0, 0.1893346), (1, 0.017928336), (2, 0.42285284), (3, 0.3698842)]",,
132,"['teacher', 'especially', 'killing', 'online', 'keeping', 'engage', 'prove', 'wrong', 'better', 'onted', 'teachersrock', 'firelecce', 'fordfailedontario']","[(0, 0.08642826), (1, 0.030729162), (2, 0.4867831), (3, 0.3960595)]",,
133,"['understand', 'rather', 'understand', 'approve', 'people', 'delete', 'tweet', 'rather', 'leaving', 'online', 'add', 'corrections', 'comment', 'delete', 'make', 'person', 'worse', 'appear', 'ashamed', 'taking', 'responsibility']","[(0, 0.11342288), (1, 0.040327046), (2, 0.326488), (3, 0.5197621)]",,
134,"['oficial', 'python', 'nordeste', '2020/2021', 'ocorrerá', 'online', 'diante', 'pouca', 'mudança', 'cenário', 'pandemia', 'covid-19', 'estado', 'ceará', 'então', 'estava', 'prevista', 'realização', 'python', 'nordeste', '2020/2021', 'entre', 'julho']","[(0, 0.11342288), (1, 0.040327046), (2, 0.326488), (3, 0.5197621)]",,
135,"['school', 'disability', 'accommodation', 'service', 'really', 'help', 'note', 'three', 'weeks-', 'volunteer', 'base', 'class', 'nobody', 'volunteer', 'roommate', 'professor', 'would', 'record', 'lecture', 'online']","[(0, 0.08642863), (1, 0.030729165), (2, 0.48677775), (3, 0.39606446)]",,
136,"['every', 'someone', 'obsequious', 'online', 'professor', 'quirrel']","[(0, 0.11342288), (1, 0.040327046), (2, 0.326488), (3, 0.5197621)]",,
137,"['delhi', 'never', 'citizen', 'effort', 'humanitarian', 'online', 'offline', 'would', 'forget', 'health', 'worker', 'risk', 'everything', 'include', 'life', 'abysmal', 'conditions', 'covid19']","[(0, 0.26204717), (1, 0.02482166), (2, 0.20097294), (3, 0.51215816)]",,
138,"['safety', 'teacher', 'jeopardise', 'online', 'petition', 'school', 'violent', 'threat', 'big', 'academy', 'chains']","[(0, 0.06981296), (1, 0.024821596), (2, 0.58544487), (3, 0.31992057)]",,
139,"['shock', 'horror', 'place', 'spend', 'thousand', 'making', 'covid', 'secure', 'actually', 'bunch', 'clueless', 'selfish', 'bastard', 'admit', 'catching', 'covid', 'restaurant', 'relatively', 'daily', 'online']","[(0, 0.45431322), (1, 0.024821594), (2, 0.20095624), (3, 0.31990898)]",,
140,"['really', 'online', 'class', 'teacher', 'class', 'getting', 'fuck']","[(0, 0.08642826), (1, 0.030729162), (2, 0.4867831), (3, 0.3960595)]",,
141,"['actually', 'going', 'complete', 'college', 'online', 'school', 'online', 'class', 'really', 'tough', 'still', 'virus', 'running', 'loose', 'country']","[(0, 0.069813065), (1, 0.024821594), (2, 0.39319173), (3, 0.5121736)]",,
142,"['people', 'juggle', 'online', 'class', 'child', 'partial', 'childcare', 'daycare', 'health', 'benefit', 'catch', 'covid', 'dealing', 'customer', 'understand', 'shortage', 'simple', 'benefit']","[(0, 0.38103718), (1, 0.18206143), (2, 0.16855761), (3, 0.26834378)]",,
143,"['answer', 'phone', 'covid', 'order', 'grocery', 'online', 'yesterday', 'deliver', 'today', 'hours', 'schedule', 'delivery', 'answer', 'phone', 'crazy']","[(0, 0.32443187), (1, 0.030729162), (2, 0.24878407), (3, 0.3960549)]",,
144,"['professor', 'ulisses', 'caralho', 'mesmo', 'fazer', 'aulas', 'online', 'socam', 'lição', 'atrasada', 'quando', 'perguntar', 'atividades', 'devendo', 'fazem', 'esforço', 'menos', 'falar', 'precisa', 'fazer']","[(0, 0.11342288), (1, 0.040327046), (2, 0.326488), (3, 0.5197621)]",,
145,"['system', 'single', 'offline', 'class', 'however', 'manage', 'online', 'class', 'teacher', 'online', 'class', 'write', 'summer', 'vacation', 'cancel', 'vacation']","[(0, 0.0585576), (1, 0.020819204), (2, 0.32981047), (3, 0.59081274)]",,
146,"['bengal', 'government', 'close', 'mall', 'cinema', 'restaurant', 'restrict', 'bazaar', 'hours', 'covid', 'case', 'uncontrollably', 'delivery', 'online', 'services', 'allow']","[(0, 0.32443187), (1, 0.030729162), (2, 0.24878407), (3, 0.39605492)]",,
147,"['question', 'semester', 'answer', 'experience', 'experience', 'college', 'online', 'pandemic']","[(0, 0.11342288), (1, 0.040327046), (2, 0.326488), (3, 0.5197621)]",,
148,"['cheating', 'another', 'artifact', 'online', 'classroom', 'view', 'conservative', 'teacher', 'cheating']","[(0, 0.08642826), (1, 0.030729162), (2, 0.4867831), (3, 0.3960595)]",,
149,"['thank', 'reschedule', 'covid', 'couple', 'week', 'terrible', 'headache', 'antibody', 'system', 'allergic', 'reaction', 'quinoa', 'yesterday', 'online', 'give', 'people', 'problem']","[(0, 0.32443187), (1, 0.030729162), (2, 0.24878407), (3, 0.3960549)]",,
150,"['science', 'teacher', 'assign', 'page', 'note', 'online', 'school']","[(0, 0.05855738), (1, 0.020819206), (2, 0.4910614), (3, 0.42956203)]",,
151,"['individual', 'anything', 'power', 'attend', 'university', 'another', 'country', 'person', 'online', 'country', 'pay', 'mountain', 'blame', 'actually', 'make']","[(0, 0.08642829), (1, 0.030729165), (2, 0.24878432), (3, 0.6340582)]",,
152,"['palestra', 'professor', 'cortella', 'convenção', 'online', 'empresa', 'aulas']","[(0, 0.11342288), (1, 0.040327046), (2, 0.326488), (3, 0.5197621)]",,
153,"['fucking', 'online', 'school', 'professor', 'email', 'saying', 'cheat', 'system', 'telling', 'really', 'fail', 'fucking', 'email', 'another']","[(0, 0.08642863), (1, 0.030729165), (2, 0.4867777), (3, 0.39606446)]",,
154,"['parhaya', 'syllabus', 'cover', 'online', 'class', 'nakam', 'school', 'college', 'mahinay', 'exam', 'ptifaileditsyouth']","[(0, 0.08642863), (1, 0.030729165), (2, 0.48677775), (3, 0.39606446)]",,
155,"['still', 'operate', 'vaccinate', 'apiece', 'class', 'complain', 'feeling', 'suspect', 'covid', 'though', 'online', 'follow', 'fauci']","[(0, 0.32443187), (1, 0.030729162), (2, 0.24878407), (3, 0.39605492)]",,
156,"['teacher', 'parent', 'essential', 'unsupervised', 'online', 'learning', 'horrible', 'position', 'leave', 'alone', 'unsupervised']","[(0, 0.058556557), (1, 0.20975423), (2, 0.46334904), (3, 0.26834017)]",,
157,"['literally', 'nothing', 'except', 'online', 'college', 'great']","[(0, 0.11342287), (1, 0.040327042), (2, 0.32648796), (3, 0.5197621)]",,
158,"['three', 'useless', 'things', 'online', 'practical', 'class', 'improperly', 'ayush', 'covid']","[(0, 0.32443187), (1, 0.030729162), (2, 0.24878407), (3, 0.39605492)]",,
159,"['worst', 'professor', 'never', 'train', 'teach', 'online', 'hard']","[(0, 0.08644876), (1, 0.030729474), (2, 0.48645732), (3, 0.39636445)]",,
160,"['break', 'english', 'world', 'going', 'modernism', 'college', 'online', 'language', 'course', 'deface', 'language']","[(0, 0.08642966), (1, 0.03072918), (2, 0.24878962), (3, 0.63405156)]",,
161,"['matter', 'anyone', 'tell', 'covid', 'vaccine', 'online', 'pocket', 'shot', 'share', 'article', 'customer', 'avoid', 'vaccine', 'relate', 'scam']","[(0, 0.32443187), (1, 0.030729162), (2, 0.24878407), (3, 0.39605492)]",,
162,"['matter', 'anyone', 'tell', 'covid', 'vaccine', 'online', 'pocket', 'shot', 'share', 'article', 'customer', 'avoid', 'vaccine', 'relate', 'scam']","[(0, 0.32443187), (1, 0.030729162), (2, 0.24878407), (3, 0.3960549)]",,
163,"['thinking', 'student', 'annual', 'whose', 'examination', 'going', 'start', 'january', 'misspend', 'covid', 'vacation', 'exam', 'university', 'conduct', 'online', 'annual', 'student', 'still', 'facing', 'trouble', 'immature']","[(0, 0.16685137), (1, 0.015742458), (2, 0.45927826), (3, 0.35812795)]",,
164,"['video', 'online', 'covid-19', 'situation', 'india', 'heartbreaking', 'failure', 'political', 'preparedness', 'healthcare', 'system', 'barely', 'preparation', 'secure', 'healthcare', 'supply', 'expand', 'isolation', 'facility']","[(0, 0.11342288), (1, 0.040327046), (2, 0.326488), (3, 0.5197621)]",,
165,"['online', 'university', 'worst', 'sucking', 'things', 'would', 'anyone']","[(0, 0.08642829), (1, 0.030729165), (2, 0.24878432), (3, 0.63405824)]",,
166,"['cancelwbbseboards2021', 'never', 'exam.but', 'situation', 'really', 'going', 'serious.number', 'covid', 'affect', 'death', 'increase', 'day.we', 'really', 'mental', 'pressure.that', 'either', 'cancel', 'online.@itspcofficial']","[(0, 0.4257586), (1, 0.040327046), (2, 0.32648796), (3, 0.20742641)]",,
167,"['grandchild', 'massachusetts', 'police', 'intercept', 'package', 'elderly', 'woman', 'romance', 'covid', 'unemployment', 'scam', 'people', 'charge', 'expansive', 'million', 'online', 'fraud', 'scheme', 'reader', 'purchase', '419fraud', 'fraud']","[(0, 0.3244319), (1, 0.030729162), (2, 0.24878407), (3, 0.39605492)]",,
168,"['closing', 'online', 'class', 'student', 'government', 'school', 'teacher', 'private', 'school', 'teacher', 'starvation', 'corona', 'cause', 'havoc', 'online', 'class', 'counting', 'vote']","[(0, 0.039465062), (1, 0.014031547), (2, 0.6483244), (3, 0.298179)]",,
169,"['message', 'saying', 'covidvaccine', 'online', '45miles', 'loads', 'place', 'takin']","[(0, 0.11342287), (1, 0.040327042), (2, 0.32648796), (3, 0.5197621)]",,
170,"['india', 'going', 'worst', 'pandemic', 'professor', 'really', 'excuse', 'accommodation', 'understand', 'student', 'people', 'online', 'class', 'substitute', 'person', 'learning']","[(0, 0.069813736), (1, 0.024835158), (2, 0.5663706), (3, 0.33898053)]",,
171,"['flaw', 'logic', 'online', 'people', 'worse', 'learn', 'example', 'online', 'school', 'learn', 'better', 'easy', 'hands', 'equipment', 'question', 'professor']","[(0, 0.06981307), (1, 0.024821596), (2, 0.39319173), (3, 0.5121736)]",,
172,"['prick', 'hack', 'classroom', 'playing', 'online', 'morning', 'teacher', 'could', 'student', 'could', 'happen', 'proud', 'classmate', 'typing']","[(0, 0.050425805), (1, 0.017928308), (2, 0.69292533), (3, 0.23872055)]",,
173,"['assam', 'rifle', 'assist', 'local', 'counter', 'covid', 'assam', 'rifle', 'leading', 'fight', 'covid-19', 'emergency', 'helpline', 'medicine', 'facility', 'base', 'online', 'consultation', 'medical', 'staff', 'assam', 'rifle', 'local', 'tamenglong', 'district', 'manipur']","[(0, 0.32443187), (1, 0.030729162), (2, 0.24878407), (3, 0.39605492)]",,
174,"['please', 'goverment', 'shitshow', 'india', 'regard', 'corona', 'virus', 'world', 'absolutely', 'failure', 'horrible', 'government', 'donation', 'scam', 'thread', 'people', 'looking', 'online', 'humble', 'request', 'tweet', 'take']","[(0, 0.086431846), (1, 0.030729204), (2, 0.2487963), (3, 0.6340427)]",,
175,"['problem', 'online', 'education', 'professor', 'miss', 'thesis', 'point', 'arguing', 'fight', 'grief', 'world', 'evolve', 'evolve', 'develop', 'appropriate', 'accountability', 'measure', 'child', 'learn']","[(0, 0.06981335), (1, 0.4093112), (2, 0.20095801), (3, 0.3199174)]",,
176,"['thread', 'begin', 'complaint', 'teacher', 'spend', 'little', 'online', 'student', 'midway', 'causing', 'retinal', 'damage', 'onted']","[(0, 0.06981302), (1, 0.024821598), (2, 0.5663893), (3, 0.3389761)]",,
177,"['colonial', 'countryside', 'heritage', 'research', 'culture', 'online', 'professor', 'consider', 'implication', 'medium', 'political', 'response', 'colonial', 'countryside', 'project']","[(0, 0.11342287), (1, 0.040327042), (2, 0.32648796), (3, 0.51976216)]",,
178,"['life', 'seven', 'undocumented', 'immigrant', 'covid-19', 'center', 'activist', 'artist', 'paola', 'mendoza', 'installation', 'immigrant', 'essential', 'covid', 'immigration', 'essentialworkers', 'immigrant']","[(0, 0.4257586), (1, 0.040327046), (2, 0.32648796), (3, 0.20742641)]",,
179,"['really', 'scare', 'everyday', 'teacher', 'sorta', 'thing', 'together', 'class', 'miss', 'behind', 'times', 'worst', 'online', 'really', 'wanna', 'horrible']","[(0, 0.08642826), (1, 0.030729162), (2, 0.4867831), (3, 0.3960595)]",,
180,"['remind', 'dress', 'code', 'wearing', 'school', 'online', 'teacher']","[(0, 0.06981296), (1, 0.024821596), (2, 0.58544487), (3, 0.31992057)]",,
181,"['private', 'government', 'ban', 'zomato', 'fool', 'people', 'covid', 'sholud', 'ban', 'online', 'delivery', 'today', 'sleeping', 'without', 'thankyou', 'fool']","[(0, 0.32443187), (1, 0.030729162), (2, 0.24878407), (3, 0.3960549)]",,
182,"['estabamos', 'encerrados', 'covid', 'podiamos', 'hacer', 'deporte', 'covid', 'tenia', 'torneo', 'italia', 'futbol', 'tenis', 'podiamos', 'amigo', 'covid', 'podiamos', 'clase', 'presencial', 'veces', 'mejor', 'online', 'covid']","[(0, 0.6058665), (1, 0.017928297), (2, 0.14514792), (3, 0.23105732)]",,
183,"['starting', 'census', 'delay', 'covid-19', 'could', 'person', 'training', 'census', 'bureau', 'develop', 'online', 'training', 'module', 'enumerator', 'additional', 'administration', 'extend', 'deadline', 'account', 'delay']","[(0, 0.08643044), (1, 0.030729188), (2, 0.4867517), (3, 0.39608866)]",,
184,"['nzzl_us', 'india', 'coronavirus', 'cremate', 'parking', 'business', 'insider']","[(0, 0.1134295), (1, 0.04032712), (2, 0.63879496), (3, 0.20744844)]",,
185,"['putting', 'front', 'university', 'criminal', 'american', 'university', 'american', 'university', 'online', 'meteorologist', 'doctor', 'dentist', 'phone', 'specialist', 'idiot']","[(0, 0.05855573), (1, 0.020819183), (2, 0.16855313), (3, 0.7520719)]",,
