,response,distributions,probable_topic,topic_probability
77,"['reminder', 'pupil', 'teacher', 'upload', 'homework', 'create', 'microsoft', 'team', 'class', 'please', 'check', 'information', 'access', 'team', 'tweet', 'happy', 'digital', 'learning']","[(1, 0.012256892), (2, 0.4675656), (3, 0.07963209), (4, 0.016439028), (5, 0.08284607), (6, 0.08971817), (7, 0.16085817), (8, 0.087606534)]",,
78,"['s4-s6', 'coming', 'school', 'feeling', 'complete', 'coursework', 'teacher', 'online', 'digitallearning', 'microsoftteams']","[(1, 0.02634154), (2, 0.5108618), (3, 0.18167455), (4, 0.19074379), (5, 0.013886198), (6, 0.028651167), (7, 0.017383857), (8, 0.02384326)]",,
79,"['reminder', 'pupil', 'science', 'class', 'google', 'classroom', 'microsoft', 'team', 'please', 'email', 'teacher', 'question', 'complete', 'task', 'contact', 'douglas', 'labus', 'query', 'regard', 'digital', 'learning', 'inittogether']","[(0, 0.10308429), (1, 0.015900578), (2, 0.50743526), (3, 0.10330477), (4, 0.021327104), (6, 0.017294737), (7, 0.10958546), (8, 0.11368565)]",,
80,"['abudhabiuniversity', 'ready', 'distancelearning', 'university', 'take', 'measure', 'provide', 'excellent', 'digital', 'learning', 'experience', 'student', 'starting', 'today', 'using', 'blackboard', 'microsoftteams', 'technology', 'myadu', 'dubai', 'abudhabi', 'socialdistancing']","[(1, 0.02262707), (2, 0.29935914), (3, 0.15623342), (4, 0.16212444), (5, 0.011928457), (6, 0.16562216), (7, 0.014932271), (8, 0.16149187)]",,
81,"['classroom', 'empty', 'school', 'quiet', 'learning', 'continue', 'teachersareheroes', 'microsoftedu', 'digitalteaching', 'digitallearning']","[(1, 0.026388252), (2, 0.34850198), (3, 0.1711381), (4, 0.19943401), (5, 0.013886198), (6, 0.028651137), (7, 0.017383887), (8, 0.18800265)]",,
82,"['world', 'language', 'teacher', 'microsoft', 'team', 'bettertogether', 'digitallearning', 'TWITTER_HANDLE', 'TWITTER_HANDLE']","[(1, 0.017955072), (2, 0.7821515), (3, 0.11566711), (4, 0.02367077), (6, 0.019197006), (7, 0.011647648), (8, 0.01597536)]",,
83,"['learner', 'digital', 'learning', 'resource', 'share', 'microsoft', 'team', 'please', 'teacher', 'access', 'correct', 'digitallearning', 'aimingforsuccess']","[(1, 0.017649503), (2, 0.5632488), (3, 0.22465897), (4, 0.023672886), (6, 0.019197008), (7, 0.011647511), (8, 0.12618974)]",,
84,"['senior', 'class', 'microsoft', 'team', 'class', 'teacher', 'share', 'digitallearning', 'TWITTER_HANDLE', 'TWITTER_HANDLE']","[(1, 0.014711509), (2, 0.6412083), (3, 0.08860684), (4, 0.019402543), (6, 0.015735472), (7, 0.19598182), (8, 0.013094741)]",,
85,"['microsoftteams', 'offer', 'range', 'office', 'tool', 'integrate', 'place', 'bringing', 'together', 'conversation', 'content', 'enhance', 'collaboration', 'group', 'learner', 'teacher', 'teacher', 'already', 'subject', 'team', 'setup', 'study', 'material', 'digitallearning']","[(1, 0.019830719), (2, 0.63156104), (3, 0.13672033), (4, 0.14384829), (5, 0.010453955), (6, 0.02156948), (7, 0.013087099), (8, 0.01795)]",,
86,"['digital', 'learing', 'covid', 'microsoft', 'offering', 'series', 'record', 'podcast', 'resource', 'teacher', 'transition', 'digital', 'learning', 'savvy', 'check', 'colleague', 'necessary']","[(1, 0.017649507), (2, 0.45319387), (3, 0.22465919), (4, 0.023674857), (5, 0.11929544), (6, 0.019197013), (7, 0.0116474265), (8, 0.12625127)]",,
87,"['pupil', 'studying', 'modern', 'language', 'balweariehs', 'access', 'digital', 'learning', 'resource', 'microsoft', 'team', 'accessible', 'phone', 'tablet', 'anywhere', 'ensure', 'child', 'know', 'login', 'details', 'teacher', 'reset', 'digilearnscot']","[(1, 0.019830715), (2, 0.6328578), (3, 0.12883845), (4, 0.026598511), (5, 0.010453955), (6, 0.021569466), (7, 0.01308687), (8, 0.14178522)]",,
88,"['digital', 'learning', 'student', 'daily', 'microsoftedu', 'numerous', 'resource', 'include', 'record', 'webinars', 'remotelearning', 'check', 'teacher', 'thank', 'TWITTER_HANDLE', 'TWITTER_HANDLE']","[(1, 0.1889703), (2, 0.36433202), (3, 0.103830546), (4, 0.08983786), (5, 0.10747428), (6, 0.01729474), (7, 0.010493258), (8, 0.11377474)]",,
89,"['give', 'lemon', 'sitting', 'ready', 'coach', 'prefer', 'times', 'microsoft', 'team', 'digitallearning', 'teacher', 'TWITTER_HANDLE']","[(1, 0.020047208), (2, 0.7558214), (3, 0.129495), (4, 0.026597107), (5, 0.010453955), (6, 0.021569464), (7, 0.01308712), (8, 0.0179497)]",,
90,"['TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'paper', 'booklet', 'range', 'review', 'activity', 'combination', 'digital', 'learning', 'microsoft', 'team']","[(1, 0.21807215), (2, 0.50303453), (3, 0.103925996), (4, 0.021320704), (6, 0.017294724), (7, 0.010493257), (8, 0.11348416)]",,
91,"['microsoft', 'team', 'quick', 'reminder', 'student', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'please', 'continue', 'classroom', 'microsoft', 'team', 'TWITTER_HANDLE', 'access', 'course', 'material', 'online', 'mstynan', 'digitallearning', 'studyskills', 'revision', 'lookingoutforyou']","[(1, 0.12461341), (2, 0.6425772), (3, 0.08678205), (4, 0.017794183), (5, 0.089697674), (6, 0.014434112), (8, 0.01201166)]",,
92,"['microsoft', 'team', 'quick', 'reminder', 'student', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'please', 'continue', 'classroom', 'microsoft', 'team', 'TWITTER_HANDLE', 'access', 'course', 'material', 'online', 'mstynan', 'digitallearning', 'studyskills', 'revision', 'lookingoutforyou']","[(1, 0.12461422), (2, 0.64257634), (3, 0.086782046), (4, 0.01779418), (5, 0.08969767), (6, 0.014434111), (8, 0.012011659)]",,
93,"['delight', 'accept', 'member', 'wakelet', 'community', 'wakeletwave', 'digitallearning', 'mieexpert', 'microsoftedu', 'teammieescotland', 'busedteachersscot', 'busedatbreadalbane']","[(1, 0.03157098), (2, 0.41694823), (3, 0.20474969), (4, 0.23860313), (5, 0.016613467), (6, 0.03427826), (7, 0.020798104), (8, 0.028525395)]",,
94,"['later', 'promise', 'watch', 'virtualbridge', 'session', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'demonstrate', 'integrate', 'microsoftteams', 'onenote', 'moodle', 'remote', 'delivery', 'lesson']","[(1, 0.27904916), (2, 0.4241144), (4, 0.19948077), (5, 0.013886198), (6, 0.028651137), (7, 0.017383553), (8, 0.023842666)]",,
95,"['offer', 'thought', 'remote', 'working', 'talking', 'TWITTER_HANDLE', 'session', 'delivery', 'TWITTER_HANDLE', 'safeguard', 'manage', 'expectation', 'insight', 'remoteworking', 'execolltogether', 'microsoftedu', 'mieexpert']","[(1, 0.36777696), (2, 0.40271506), (4, 0.13215235), (5, 0.013886198), (6, 0.028651137), (7, 0.017383553), (8, 0.023842666)]",,
96,"['TWITTER_HANDLE', 'TWITTER_HANDLE', 'professor', 'convert', 'remote', 'instruction', 'online', 'course', 'take', 'month', 'development', 'using', 'microsoft', 'team', 'canvas', 'conference', 'regularly', 'schedule', 'class', 'times', 'asynchronous', 'course', 'delivery']","[(1, 0.014801778), (2, 0.5516983), (4, 0.019398471), (5, 0.27783808), (6, 0.01599844), (7, 0.09970538), (8, 0.013094609)]",,
97,"['TWITTER_HANDLE', 'google', 'college', 'microsoft', 'company', 'going', 'remote', 'income', 'essentially', 'collapse', 'people', 'stay', 'traffic', 'likely', 'switching', 'delivery', 'money']","[(1, 0.03203377), (2, 0.80923206), (4, 0.042257782), (5, 0.016613467), (6, 0.03427826), (7, 0.020797707), (8, 0.028525399)]",,
98,"['shout', 'microsoftstore', 'chandler', 'host', 'online', 'night', 'grade', 'student', 'moderate', 'voice', 'miss', 'happyteacher', 'kgarocks', 'kgatech', 'rocketleague']","[(0, 0.013031583), (1, 0.05190246), (2, 0.68667644), (3, 0.013749857), (4, 0.069594786), (5, 0.027360896), (6, 0.056453228), (7, 0.03425196), (8, 0.046978783)]",,
99,"['feeling', 'grateful', 'proud', 'complete', 'week', 'online', 'school', 'certification', 'analytics', 'lifelonglearner', 'learnitall', 'microsoftlife', 'cornelluniversity']","[(0, 0.013031583), (1, 0.05190246), (2, 0.68667644), (3, 0.013749857), (4, 0.069594786), (5, 0.027360896), (6, 0.056453228), (7, 0.03425196), (8, 0.046978783)]",,
100,"['every', 'student', 'enrol', 'clinton', 'college', 'receive', 'microsoft', 'surface', 'support', 'academic', 'journey', 'covid-19', 'force', 'online', 'learning', 'student', 'equip', 'proper', 'tool', 'remain', 'engage', 'thenewclinton']","[(1, 0.031515043), (2, 0.61334944), (4, 0.04225778), (5, 0.016613467), (6, 0.03427826), (7, 0.020797705), (8, 0.22492671)]",,
101,"['daughter', 'teacher', 'online', 'microsoft', 'team', 'class', 'satisfy', 'hard', 'giddy']","[(1, 0.022627076), (2, 0.7223844), (4, 0.030349217), (5, 0.011928084), (6, 0.02461101), (7, 0.15594389), (8, 0.020480866)]",,
102,"['liverpool', 'impact', 'european', 'capital', 'culture', 'beatriz', 'garcı́a', 'university', 'liverpool', 'dastueccellenza', 'TWITTER_HANDLE', '05/05/2020', '17:00', 'online', 'microsoft', 'team', 'accessibile', 'previa', 'richiesta', 'zachary.jones@polimi.it', 'nicole.detogni@polimi.it']","[(1, 0.02666252), (2, 0.8406611), (4, 0.03532074), (5, 0.013886198), (6, 0.028651137), (7, 0.017383553), (8, 0.023842666)]",,
103,"['start', 'creative', 'writing', 'group', 'learner', 'college', 'trialing', 'platform', 'online', 'learning', 'try', 'microsoft', 'team', 'anyone', 'would', 'please', 'leave', 'contact', 'details']","[(1, 0.026341531), (2, 0.676822), (4, 0.03532074), (5, 0.013886198), (6, 0.028651137), (7, 0.017383553), (8, 0.1880027)]",,
104,"['online', 'learning', 'solution', 'educational', 'institution', 'microsoft', 'form', 'provide', 'ability', 'teacher', 'quiz', 'test', 'online', 'paper', 'require', 'onsgeeom', 'ovakwashiwana', 'saltessentialit', 'onlinelearningsolutions']","[(1, 0.026341539), (2, 0.6763829), (4, 0.03533426), (5, 0.013886198), (6, 0.02865116), (7, 0.017383553), (8, 0.18842828)]",,
105,"['provas', 'estácio', 'período', 'online', 'microsoft', 'team', 'microsoft', 'form', 'professores', 'acham', 'ninguém', 'fazer', 'prova', 'caderno', 'embaixo']","[(1, 0.026341533), (2, 0.8409821), (4, 0.03532074), (5, 0.0138862), (6, 0.028651139), (7, 0.017383555), (8, 0.023842668)]",,
106,"['provas', 'estácio', 'período', 'online', 'microsoft', 'team', 'microsoft', 'form', 'professores', 'acham', 'ninguém', 'fazer', 'prova', 'caderno', 'embaixo']","[(1, 0.026341533), (2, 0.8409821), (4, 0.03532074), (5, 0.0138862), (6, 0.028651139), (7, 0.017383555), (8, 0.023842668)]",,
107,"['teacher', 'working', 'online', 'though', 'microsoft', 'team', 'provide', 'option', 'print', 'packet', 'still', 'device', 'school', 'contact', 'school', 'daily', 'request']","[(1, 0.026341537), (2, 0.84097105), (4, 0.03533135), (5, 0.013886198), (6, 0.028651154), (7, 0.017383553), (8, 0.023843005)]",,
108,"['pearsecollege', 'teacher', 'actively', 'engage', 'online', 'teaching', 'think', 'google', 'classroom', 'microsoft', 'form', 'edpuzzle', 'nearpod', 'endless', 'student', 'really', 'respond', 'learning', 'environment', 'proudteachers', 'fetisopen', 'TWITTER_HANDLE']","[(1, 0.022903223), (2, 0.7218217), (4, 0.030349195), (5, 0.011928083), (6, 0.024611007), (7, 0.01493227), (8, 0.16177902)]",,
109,"['morning', 'thursday', 'teacher', 'online', 'ockbrookathome', 'shakespeare', 'globe', 'cross', 'curricular', 'marvel', 'sending', 'photograph', 'learning', 'lovely', 'staysafe', 'stayhome', 'microsoftteams', 'purplemash']","[(1, 0.02262708), (2, 0.4381993), (4, 0.17302354), (5, 0.011928084), (6, 0.024611022), (7, 0.15594248), (8, 0.16199304)]",,
110,"['day19-', 'microsoft', 'team', 'online', 'meeting', 'teacher', 'webinar', 'rubrics_creation_in_assessment', 'webinar', '1.rubrics', 'success', 'criteia', 'frame', 'represent', 'child', 'skill', 'knowledge', 'understanding']","[(1, 0.026341537), (2, 0.84097105), (4, 0.035331354), (5, 0.013886198), (6, 0.028651154), (7, 0.017383553), (8, 0.023843005)]",,
111,"['TWITTER_HANDLE', 'strategic', 'partnership', 'microsoft', 'ireland', 'delight', 'announce', 'college', 'dublin', 'provide', 'fully', 'subsidise', 'microsoft', 'azure', 'fundamentals', 'instructor', 'online', 'training', 'programme']","[(1, 0.026658438), (2, 0.84066516), (4, 0.03532074), (5, 0.013886198), (6, 0.028651137), (7, 0.017383553), (8, 0.023842666)]",,
112,"['TWITTER_HANDLE', 'strategic', 'partnership', 'microsoft', 'ireland', 'delight', 'announce', 'college', 'dublin', 'provide', 'fully', 'subsidise', 'microsoft', 'azure', 'fundamentals', 'instructor', 'online', 'training', 'programme']","[(1, 0.026655804), (2, 0.84066784), (4, 0.03532074), (5, 0.013886198), (6, 0.028651137), (7, 0.017383553), (8, 0.023842666)]",,
113,"['strategic', 'partnership', 'microsoft', 'ireland', 'delight', 'announce', 'college', 'dublin', 'provide', 'fully', 'subsidise', 'microsoft', 'azure', 'fundamentals', 'instructor', 'online', 'training', 'programme', 'az-900']","[(1, 0.031515043), (2, 0.8097508), (4, 0.04225778), (5, 0.016613467), (6, 0.03427826), (7, 0.020797705), (8, 0.028525395)]",,
114,"['strategic', 'partnership', 'microsoft', 'ireland', 'delight', 'announce', 'college', 'dublin', 'provide', 'fully', 'subsidise', 'microsoft', 'azure', 'fundamentals', 'instructor', 'online', 'training', 'programme', 'az-900']","[(1, 0.031515047), (2, 0.80975074), (4, 0.042257782), (5, 0.016613467), (6, 0.03427826), (7, 0.020797707), (8, 0.028525399)]",,
115,"['complement', 's.i.s', 'online', 'learning', 'platform', 'please', 'announce', 'launch', 'microsoft', 'team', 'student', 'teacher', 'interact', 'online', 'dedicate', 'teacher', 'host', 'virtual', 'online', 'class', 'daily', 'ensure', 'student', 'receive', 'quality', 'education']","[(1, 0.017649507), (2, 0.67309046), (4, 0.023677554), (6, 0.019197015), (7, 0.12163888), (8, 0.12633546)]",,
116,"['complement', 's.i.s', 'online', 'learning', 'platform', 'please', 'announce', 'launch', 'microsoft', 'team', 'student', 'teacher', 'interact', 'online', 'dedicate', 'teacher', 'host', 'virtual', 'online', 'class', 'daily', 'ensure', 'student', 'receive', 'quality', 'education']","[(1, 0.017649507), (2, 0.67309046), (4, 0.023677545), (6, 0.019197015), (7, 0.12163888), (8, 0.12633547)]",,
117,"['microsoft', 'train', '18,000', 'lagos', 'teacher', 'digital', 'literacy', 'tribune', 'online', 'microsoft', 'train', '18,000', 'lagos', 'teacher', 'digital', 'literacy', 'sharpen', 'knowledge', 'skill', 'teacher']","[(1, 0.015900582), (2, 0.70581335), (3, 0.20239674), (4, 0.021334292), (6, 0.017294746), (7, 0.010493258), (8, 0.014392613)]",,
118,"['microsoft', 'train', '18,000', 'lagos', 'teacher', 'digital', 'literacy', 'tribune', 'online', 'microsoft', 'train', '18,000', 'lagos', 'teacher', 'digital', 'literacy', 'sharpen', 'knowledge', 'skill', 'teacher']","[(1, 0.015900582), (2, 0.7058133), (3, 0.20239674), (4, 0.021334384), (6, 0.017294746), (7, 0.010493258), (8, 0.014392614)]",,
119,"['online', 'video', 'class', 'school', 'college', 'institute', 'computer', 'institute', 'coaching', 'online', 'video', 'class', 'lecture', 'student', 'loose', 'business', 'lockdown', 'start', 'online', 'class', 'google', 'microsoft', 'limit']","[(1, 0.017649503), (2, 0.34349668), (4, 0.023665803), (6, 0.23917979), (7, 0.34162185), (8, 0.015975198)]",,
120,"['TWITTER_HANDLE', 'waktu', 'kuliah', 'online', 'biasa', 'microsoft', 'team', 'semangat']","[(1, 0.026664045), (2, 0.8406595), (4, 0.03532074), (5, 0.013886198), (6, 0.028651137), (7, 0.017383553), (8, 0.023842666)]",,
121,"['fatec', 'microsoft', 'team', 'online', 'team', 'kicka', 'professor', 'deixo']","[(1, 0.026341531), (2, 0.8409821), (4, 0.03532074), (5, 0.013886198), (6, 0.028651137), (7, 0.017383553), (8, 0.023842666)]",,
122,"['folder', 'option', 'microsoft', 'form', 'organise', 'online', 'learning', 'teacher', 'create', 'would', 'easy', 'organise', 'please', 'teacher', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE']","[(1, 0.17152205), (2, 0.57499176), (4, 0.01940763), (6, 0.10589799), (8, 0.103541985)]",,
123,"['icymi', 'looking', 'connect', 'TWITTER_HANDLE', 'faculty', 'colleague', 'virtually', 'launch', 'online', 'communityofpractice', 'dcfaculty', 'microsoftteams', 'learn', 'please', 'visit', 'cafeteams']","[(1, 0.026929826), (2, 0.5120737), (4, 0.19948079), (5, 0.013886198), (6, 0.028651137), (7, 0.017383553), (8, 0.1880027)]",,
124,"['shout', 'microsoftstore', 'chandler', 'host', 'online', 'night', 'grade', 'student', 'moderate', 'voice', 'miss', 'happyteacher', 'kgarocks', 'kgatech', 'rocketleague']","[(0, 0.013031583), (1, 0.05190246), (2, 0.68667644), (3, 0.013749857), (4, 0.069594786), (5, 0.027360896), (6, 0.056453228), (7, 0.03425196), (8, 0.046978783)]",,
125,"['feeling', 'grateful', 'proud', 'complete', 'week', 'online', 'school', 'certification', 'analytics', 'lifelonglearner', 'learnitall', 'microsoftlife', 'cornelluniversity']","[(0, 0.013031583), (1, 0.05190246), (2, 0.68667644), (3, 0.013749857), (4, 0.069594786), (5, 0.027360896), (6, 0.056453228), (7, 0.03425196), (8, 0.046978783)]",,
126,"['every', 'student', 'enrol', 'clinton', 'college', 'receive', 'microsoft', 'surface', 'support', 'academic', 'journey', 'covid-19', 'force', 'online', 'learning', 'student', 'equip', 'proper', 'tool', 'remain', 'engage', 'thenewclinton']","[(1, 0.031515043), (2, 0.61334944), (4, 0.04225778), (5, 0.016613467), (6, 0.03427826), (7, 0.020797705), (8, 0.22492671)]",,
127,"['daughter', 'teacher', 'online', 'microsoft', 'team', 'class', 'satisfy', 'hard', 'giddy']","[(1, 0.022627076), (2, 0.7223844), (4, 0.030349223), (5, 0.011928084), (6, 0.02461101), (7, 0.15594386), (8, 0.020480866)]",,
128,"['liverpool', 'impact', 'european', 'capital', 'culture', 'beatriz', 'garcı́a', 'university', 'liverpool', 'dastueccellenza', 'TWITTER_HANDLE', '05/05/2020', '17:00', 'online', 'microsoft', 'team', 'accessibile', 'previa', 'richiesta', 'zachary.jones@polimi.it', 'nicole.detogni@polimi.it']","[(1, 0.026665451), (2, 0.8406581), (4, 0.03532074), (5, 0.013886198), (6, 0.028651137), (7, 0.017383553), (8, 0.023842666)]",,
129,"['start', 'creative', 'writing', 'group', 'learner', 'college', 'trialing', 'platform', 'online', 'learning', 'try', 'microsoft', 'team', 'anyone', 'would', 'please', 'leave', 'contact', 'details']","[(1, 0.026341531), (2, 0.676822), (4, 0.03532074), (5, 0.013886198), (6, 0.028651137), (7, 0.017383553), (8, 0.1880027)]",,
130,"['online', 'learning', 'solution', 'educational', 'institution', 'microsoft', 'form', 'provide', 'ability', 'teacher', 'quiz', 'test', 'online', 'paper', 'require', 'onsgeeom', 'ovakwashiwana', 'saltessentialit', 'onlinelearningsolutions']","[(1, 0.026341539), (2, 0.6763829), (4, 0.03533424), (5, 0.013886198), (6, 0.02865116), (7, 0.017383553), (8, 0.18842827)]",,
131,"['provas', 'estácio', 'período', 'online', 'microsoft', 'team', 'microsoft', 'form', 'professores', 'acham', 'ninguém', 'fazer', 'prova', 'caderno', 'embaixo']","[(1, 0.026341533), (2, 0.8409821), (4, 0.03532074), (5, 0.0138862), (6, 0.028651139), (7, 0.017383555), (8, 0.023842668)]",,
132,"['provas', 'estácio', 'período', 'online', 'microsoft', 'team', 'microsoft', 'form', 'professores', 'acham', 'ninguém', 'fazer', 'prova', 'caderno', 'embaixo']","[(1, 0.026341531), (2, 0.8409821), (4, 0.03532074), (5, 0.013886198), (6, 0.028651137), (7, 0.017383553), (8, 0.023842666)]",,
133,"['teacher', 'working', 'online', 'though', 'microsoft', 'team', 'provide', 'option', 'print', 'packet', 'still', 'device', 'school', 'contact', 'school', 'daily', 'request']","[(1, 0.026341537), (2, 0.84097105), (4, 0.035331346), (5, 0.013886198), (6, 0.028651154), (7, 0.017383553), (8, 0.023843005)]",,
